	id	title	total.gross	distributer	genre	release.date	runtime	budget	MPAA.rating
650	fanboys.htm	Fanboys 	688529	Weinstein Company	Comedy	6/2/09	1 hrs. 30 min.	N/A	PG-13
651	fantasticfour2.htm	Fantastic Four: Rise of the Silver Surfer 	131921738	Fox	Action / Adventure	15/6/07	1 hrs. 29 min.	$130 million	PG
652	fantasticmrfox.htm	Fantastic Mr. Fox 	21002919	Fox	Animation	13/11/09	1 hrs. 27 min.	$40 million	PG
653	farmageddon.htm	Farmageddon 	NA	Kristin Marie Productions	Documentary	17/6/11	1 hrs. 30 min.	N/A	Unrated
654	fastandthefurious3.htm	The Fast and the Furious: Tokyo Drift 	62514415	Universal	Action / Crime	16/6/06	1 hrs. 30 min.	N/A	PG-13
655	fastandthefurious4.htm	Fast and Furious 	155064265	Universal	Action	3/4/09	1 hrs. 39 min.	$85 million	PG-13
656	faster10.htm	Faster 	23240020	CBS Films	Action	24/11/10	1 hrs. 38 min.	$24 million	R
657	fastfive.htm	Fast Five 	209837675	Universal	Action	29/4/11	2 hrs. 10 min.	$125 million	PG-13
658	fastfoodnation.htm	Fast Food Nation 	1005539	Fox Searchlight	Comedy / Drama	17/11/06	1 hrs. 56 min.	N/A	R
659	fatgirls.htm	Fat Girls 	11204	Regent Releasing	Comedy	12/10/07	1 hrs. 22 min.	N/A	R
660	faygrim.htm	Fay Grim 	126714	Magnolia	Drama / Thriller	18/5/07	1 hrs. 36 min.	N/A	R
661	fearless06.htm	Jet Li's Fearless 	24633730	Rogue Pictures	Action	22/9/06	1 hrs. 43 min.	N/A	PG-13
662	fearsofthedark.htm	Fear	77876	IFC	Animation	22/10/08	1 hrs. 20 min.	N/A	Unrated
663	feastoflove.htm	Feast of Love 	3511074	MGM	Romance	28/9/07	1 hrs. 42 min.	N/A	R
664	feelthenoise.htm	Feel the Noise 	5898393	Sony BMG	Music Drama	5/10/07	1 hrs. 26 min.	N/A	PG-13
665	ferrellwahlberg2010.htm	The Other Guys 	119219978	Sony / Columbia	Action Comedy	6/8/10	1 hrs. 47 min.	$100 million	PG-13
666	fido.htm	Fido 	304533	Roadside Attractions	Horror Comedy	15/6/07	1 hrs. 31 min.	N/A	R
667	fighter10.htm	The Fighter 	93617009	Paramount	Sports Drama	10/12/10	1 hrs. 54 min.	$25 million	R
668	fighting.htm	Fighting 	23091010	Universal	Action Drama	24/4/09	1 hrs. 45 min.	N/A	PG-13
669	fightingforlife.htm	Fighting for Life 	30606	Truly Indie	Documentary	7/3/08	1 hrs. 29 min.	N/A	Unrated
670	filmsocialisme.htm	Film Socialisme 	32977	Lorber Films	Foreign	3/6/11	1 hrs. 41 min.	N/A	Unrated
671	filthandwisdom.htm	Filth and Wisdom 	22406	IFC	Comedy	17/10/08	1 hrs. 24 min.	N/A	Unrated
672	finaldestination4.htm	The Final Destination 	66477700	Warner Bros. (New Line)	Horror	28/8/09	1 hrs. 22 min.	$40 million	R
673	finaldestination5.htm	Final Destination 5 	42587643	Warner Bros. (New Line)	Horror	12/8/11	1 hrs. 35 min.	$40 million	R
674	finalseason.htm	The Final Season 	1159691	Yari Film Group	Sports Drama	12/10/07	1 hrs. 58 min.	N/A	PG
675	findingamanda.htm	Finding Amanda 	57297	Magnolia	Comedy / Drama	27/6/08	1 hrs. 40 min.	N/A	R
676	finishingthegame.htm	Finishing the Game 	52868	IFC	Comedy	5/10/07	1 hrs. 24 min.	N/A	Unrated
677	firedup.htm	Fired Up 	17231291	Sony / Screen Gems	Comedy	20/2/09	1 hrs. 30 min.	$20 million	PG-13
678	firehousedog.htm	Firehouse Dog 	13932383	Fox	Family Comedy	4/4/07	1 hrs. 51 min.	N/A	PG
679	fireproof.htm	Fireproof 	33456317	Samuel Goldwyn	Drama	26/9/08	2 hrs. 2 min.	"$500,000 "	PG
680	firstbasket.htm	The First Basket 	20440	Laemmle / Zeller Films	Documentary	29/10/08	1 hrs. 26 min.	N/A	Unrated
681	firstgrader.htm	The First Grader 	332306	National Geographic Entertainment	Drama	13/5/11	1 hrs. 43 min.	N/A	PG-13
682	firstsaturdayinmay.htm	The First Saturday in May 	124294	Truly Indie	Documentary	18/4/08	1 hrs. 36 min.	N/A	PG-13
683	firstsnow.htm	First Snow 	214864	Yari Film Group	Drama	23/3/07	1 hrs. 41 min.	N/A	R
684	firstsunday.htm	First Sunday 	37931869	Sony / Screen Gems	Crime Comedy	11/1/08	1 hrs. 36 min.	N/A	PG-13
685	fishtank.htm	Fish Tank 	374675	IFC	Drama	15/1/10	2 hrs. 3 min.	$3 million	Unrated
686	fk.htm	F**k 	22359	ThinkFilm	Documentary	10/11/06	1 hrs. 33 min.	N/A	Unrated
687	flagsofourfathers.htm	Flags of Our Fathers 	33602376	Paramount (DreamWorks)	War	20/10/06	2 hrs. 12 min.	$90 million	R
688	flameandcitron.htm	Flame &amp; Citron 	148089	IFC	Foreign	31/7/09	2 hrs. 10 min.	N/A	Unrated
689	flanders.htm	Flanders 	22788	International Film Circuit	Foreign	18/5/07	1 hrs. 31 min.	N/A	Unrated
690	flannelpajamas.htm	Flannel Pajamas 	123301	Gigantic Releasing	Romance	15/11/06	2 hrs. 4 min.	N/A	Unrated
691	flashofgenius.htm	Flash of Genius 	4442377	Universal	Drama	3/10/08	1 hrs. 59 min.	N/A	PG-13
692	flawless07.htm	Flawless 	1200234	Magnolia	Crime Thriller	28/3/08	1 hrs. 40 min.	N/A	PG-13
693	flicka.htm	Flicka 	21000147	Fox	Family	20/10/06	1 hrs. 40 min.	$15 million	PG
694	flightoftheredballoon.htm	The Flight of the Red Balloon 	461674	IFC	Foreign	4/4/08	1 hrs. 55 min.	N/A	Unrated
695	flipped.htm	Flipped 	1755212	Warner Bros.	Comedy	6/8/10	1 hrs. 30 min.	$14 million	PG
696	flushedaway.htm	Flushed Away 	64665672	Paramount (DreamWorks)	Animation	3/11/06	1 hrs. 26 min.	$149 million	PG
697	flyboys.htm	Flyboys 	13090630	MGM	War	22/9/06	2 hrs. 0 min.	$60 million	PG-13
698	flyingscotsman.htm	The Flying Scotsman 	171817	MGM	Drama	4/5/07	1 hrs. 36 min.	N/A	PG-13
699	flymetothemoon3d.htm	Fly Me to the Moon 	13816982	Summit Entertainment	Animation	15/8/08	1 hrs. 27 min.	$25 million	G
700	foodinc.htm	"Food, Inc. "	4417674	Magnolia	Documentary	12/6/09	1 hrs. 34 min.	N/A	PG
701	foolsgold.htm	Fool's Gold 	70231041	Warner Bros.	Romantic Adventure	8/2/08	1 hrs. 50 min.	$70 million	PG-13
702	footfistway.htm	The Foot Fist Way 	234286	Paramount Vantage	Comedy	30/5/08	1 hrs. 25 min.	N/A	R
703	forbiddenkingdom.htm	The Forbidden Kingdom 	52075270	Lionsgate	Action	18/4/08	1 hrs. 53 min.	N/A	PG-13
704	forcoloredgirls.htm	For Colored Girls 	37729698	Lionsgate	Drama	5/11/10	2 hrs. 0 min.	$21 million	R
705	foreverstrong.htm	Forever Strong 	719556	Crane Movie Company	Sports Drama	19/9/08	1 hrs. 52 min.	N/A	PG-13
706	forgettingsarahmarshall.htm	Forgetting Sarah Marshall 	63172463	Universal	Comedy	18/4/08	1 hrs. 51 min.	$30 million	R
707	forksoverknives.htm	Forks Over Knives 	739561	Pascack Media	Documentary	7/1/11	1 hrs. 30 min.	N/A	PG
708	formosabetrayed.htm	Formosa Betrayed 	225341	Screen Media	Thriller	26/2/10	1 hrs. 26 min.	N/A	R
709	forthebibletellsmeso.htm	For the Bible Tells Me So 	312751	First Run	Documentary	5/10/07	1 hrs. 35 min.	N/A	Unrated
710	foryourconsideration.htm	For Your Consideration 	5549923	Warner Independent	Comedy	17/11/06	1 hrs. 26 min.	N/A	PG-13
711	foundingofaparty.htm	Beginning of the Great Revival 	151305	China Lion	Foreign	24/6/11	2 hrs. 4 min.	N/A	Unrated
712	fountain.htm	The Fountain 	10144010	Warner Bros.	Sci-Fi Fantasy	22/11/06	1 hrs. 36 min.	$35 million	PG-13
713	fourchristmases.htm	Four Christmases 	120146040	Warner Bros. (New Line)	Comedy	26/11/08	1 hrs. 22 min.	$80 million	PG-13
714	fourletterword.htm	A Four Letter Word 	72568	Embrem Entertainment	Romantic Comedy	28/3/08	1 hrs. 27 min.	N/A	Unrated
715	fourlions.htm	Four Lions 	304616	Drafthouse	Comedy	5/11/10	1 hrs. 37 min.	N/A	R
716	fourseasonslodge.htm	Four Seasons Lodge 	58334	First Run	Documentary	11/11/09	1 hrs. 37 min.	N/A	Unrated
717	fourthkind.htm	The Fourth Kind 	25486040	Universal	Thriller	6/11/09	1 hrs. 38 min.	N/A	PG-13
718	fracture.htm	Fracture 	39015018	New Line	Thriller	20/4/07	1 hrs. 53 min.	N/A	R
719	freakonomics.htm	Freakonomics 	101270	Magnolia	Documentary	1/10/10	1 hrs. 25 min.	$2.9 million	PG-13
720	fredclaus.htm	Fred Claus 	72006777	Warner Bros.	Comedy	9/11/07	1 hrs. 56 min.	N/A	PG
721	freebie.htm	The Freebie 	16613	Phase 4	Comedy / Drama	17/9/10	1 hrs. 18 min.	N/A	R
722	freedomwriters.htm	Freedom Writers 	36605602	Paramount	Drama	5/1/07	2 hrs. 3 min.	$21 million	PG-13
723	freshmanorientation.htm	Freshman Orientation 	10718	Regent Releasing	Comedy	31/8/07	1 hrs. 31 min.	N/A	R
724	fridaythe13th09.htm	Friday the 13th 	65002019	Warner Bros. (New Line)	Horror	13/2/09	1 hrs. 35 min.	$19 million	R
725	friendswithbenefits.htm	No Strings Attached 	70662220	Paramount	Comedy	21/1/11	1 hrs. 50 min.	$25 million	R
726	friendswithbenefits10.htm	Friends with Benefits 	55802754	Sony / Screen Gems	Comedy	22/7/11	2 hrs. 0 min.	$35 million	R
727	friendswithmoney.htm	Friends with Money 	13368437	Sony Classics	Comedy / Drama	7/4/06	1 hrs. 27 min.	$6.5 million	R
728	frightnight2011.htm	Fright Night 	18302607	Buena Vista	Horror	19/8/11	2 hrs. 0 min.	$30 million	R
729	frommexicowithlove.htm	From Mexico with Love 	548787	Roadside Attractions	Sports Drama	9/10/09	1 hrs. 38 min.	N/A	PG-13
730	frompariswithlove.htm	From Paris with Love 	24077427	Lionsgate	Action	5/2/10	1 hrs. 35 min.	$52 million	R
731	frompradatonada.htm	From Prada to Nada 	3033623	Lionsgate	Romantic Comedy	28/1/11	1 hrs. 47 min.	N/A	PG-13
732	frontrunners.htm	Frontrunners 	26976	Oscilloscope Pictures	Documentary	15/10/08	1 hrs. 23 min.	N/A	Unrated
733	frostnixon.htm	Frost/Nixon 	18622031	Universal	Historical Drama	5/12/08	2 hrs. 2 min.	$25 million	R
734	frozen.htm	Frozen 	246176	Anchor Bay Films	Horror	5/2/10	1 hrs. 34 min.	N/A	R
735	frozenriver.htm	Frozen River 	2511476	Sony Classics	Drama	1/8/08	1 hrs. 37 min.	N/A	R
736	fuel.htm	Fuel 	32465	Unknown	Documentary	18/9/09	1 hrs. 52 min.	N/A	Unrated
737	fugitivepieces.htm	Fugitive Pieces 	635783	Samuel Goldwyn	War Drama	2/5/08	1 hrs. 45 min.	N/A	R
738	funnygames.htm	Funny Games 	1294919	Warner Independent	Horror Thriller	14/3/08	1 hrs. 48 min.	N/A	R
739	funnypeople.htm	Funny People 	51855045	Universal	Comedy	31/7/09	2 hrs. 16 min.	$75 million	R
740	fur.htm	Fur: An Imaginary Portrait of Diane Arbus 	223202	Picturehouse	Drama	10/11/06	1 hrs. 58 min.	N/A	R
741	furryvengeance.htm	Furry Vengeance 	17630465	Summit Entertainment	Family Comedy	30/4/10	1 hrs. 32 min.	$35 million	PG
742	future.htm	The Future 	NA	Roadside Attractions	Drama	29/7/11	1 hrs. 31 min.	"$1,000,000 "	R
743	gabrielle.htm	Gabrielle 	332829	IFC	Foreign	14/7/06	1 hrs. 30 min.	N/A	Unrated
744	gainsbourg.htm	Gainsbourg: A Heroic Life 	NA	Music Box Films	Foreign	31/8/11	2 hrs. 10 min.	N/A	Unrated
745	galapagosimax.htm	Galapagos 	NA	IMAX	IMAX	29/10/99	0 hrs. 40 min.	N/A	Unrated
746	game09.htm	Gamer 	20534907	Lionsgate	Action Thriller	4/9/09	1 hrs. 35 min.	N/A	R
747	gameplan.htm	The Game Plan 	90648202	Buena Vista	Family Comedy	28/9/07	1 hrs. 50 min.	N/A	PG
748	gandhimyfather.htm	Gandhi My Father 	242967	Eros	Foreign	3/8/07	2 hrs. 30 min.	N/A	Unrated
749	garden09.htm	The Garden 	26931	Oscilloscope Pictures	Documentary	24/4/09	1 hrs. 20 min.	N/A	Unrated
750	gardensofthenight.htm	Gardens of the Night 	11436	City Lights Pictures Releasing	Drama	7/11/08	1 hrs. 50 min.	N/A	R
751	garfield2.htm	Garfield: A Tail of Two Kitties 	28426747	Fox	Family Comedy	16/6/06	1 hrs. 20 min.	N/A	PG
752	gasland.htm	GasLand 	30846	International WOW	Documentary	15/9/10	1 hrs. 47 min.	N/A	Unrated
753	geniuswithin.htm	Genius Within: The Inner Life of Glenn Gould 	167508	Lorber Films	Documentary	10/9/10	1 hrs. 46 min.	N/A	Unrated
754	gentlemenbroncos.htm	Gentlemen Broncos 	113682	Fox Searchlight	Comedy	30/10/09	1 hrs. 29 min.	$10 million	PG-13
755	georgiarule.htm	Georgia Rule 	19103072	Universal	Drama	11/5/07	1 hrs. 53 min.	N/A	R
756	gethimtothegreek.htm	Get Him to the Greek 	60974475	Universal	Comedy	4/6/10	1 hrs. 49 min.	$40 million	R
757	getlow.htm	Get Low 	9176933	Sony Classics	Comedy	30/7/10	1 hrs. 40 min.	$7 million	PG-13
758	getsmart.htm	Get Smart 	130319208	Warner Bros.	Action Comedy	20/6/08	1 hrs. 50 min.	$80 million	PG-13
759	ghajini.htm	Ghajini 	2430627	AdLabs	Foreign	24/12/08	3 hrs. 3 min.	N/A	Unrated
760	ghostrider.htm	Ghost Rider 	115802596	Sony / Columbia	Action Horror	16/2/07	1 hrs. 50 min.	$110 million	PG-13
761	ghostsofcitesoleil.htm	Ghosts of Cite Soleil 	48752	ThinkFilm	Documentary	27/6/07	1 hrs. 25 min.	N/A	Unrated
762	ghostsofgirlfriendspast.htm	Ghosts of Girlfriends Past 	55250026	Warner Bros. (New Line)	Fantasy Comedy	1/5/09	1 hrs. 40 min.	N/A	PG-13
763	ghosttown.htm	Ghost Town 	13367624	Paramount (DreamWorks)	Fantasy Comedy	19/9/08	1 hrs. 42 min.	$20 million	PG-13
764	gigantic.htm	Gigantic 	102704	First Independent Pictures	Comedy	3/4/09	1 hrs. 39 min.	N/A	R
765	gijoe.htm	G.I. Joe: The Rise of Cobra 	150201498	Paramount	Action	7/8/09	1 hrs. 58 min.	$175 million	PG-13
766	girlcutintwo.htm	A Girl Cut in Two 	409658	IFC	Foreign	15/8/08	1 hrs. 55 min.	N/A	Unrated
767	girlfriendexperience.htm	The Girlfriend Experience 	695840	Magnolia	Comedy	22/5/09	1 hrs. 17 min.	N/A	R
768	girlfrommonaco.htm	Girl from Monaco 	602992	Magnolia	Foreign	3/7/09	1 hrs. 35 min.	N/A	R
769	girlonthetrain.htm	The Girl on the Train 	208023	Strand	Foreign	22/1/10	1 hrs. 45 min.	$9 million	Unrated
770	girlsrock.htm	Girls Rock! 	159294	Shadow Dist.	Documentary	7/3/08	1 hrs. 30 min.	N/A	PG
771	girlwhoplayedwithfire.htm	The Girl Who Played with Fire 	7638241	Music Box Films	Thriller	9/7/10	2 hrs. 9 min.	N/A	R
772	girlwiththedragontattoo.htm	The Girl with the Dragon Tattoo 	10095170	Music Box Films	Thriller	19/3/10	2 hrs. 32 min.	$13 million	R
773	glamorouslifeofsachikohanai.htm	The Glamorous Life of Sachiko Hanai 	5383	Palm	Foreign	13/4/07	1 hrs. 30 min.	N/A	Unrated
774	glass08.htm	Glass: A Portrait of Philip in Twelve Parts 	20018	Koch Lorber Films	Documentary	18/4/08	1 hrs. 55 min.	N/A	Unrated
775	glastonbury.htm	Glastonbury 	8419	ThinkFilm	Documentary	23/2/07	2 hrs. 18 min.	N/A	R
776	gleelive3d.htm	Glee The 3D Concert Movie 	11862398	Fox	Concert	12/8/11	1 hrs. 40 min.	$9 million	PG
777	gnomeoandjuliet.htm	Gnomeo and Juliet 	99967670	Buena Vista	Animation	11/2/11	1 hrs. 24 min.	N/A	G
778	goal.htm	Goal! The Dream Begins 	4283255	Buena Vista	Sports Drama	12/5/06	1 hrs. 58 min.	N/A	PG
779	goal2.htm	Goal 2: Living the Dream 	225067	Arenas Entertainment	Sports Drama	29/8/08	1 hrs. 55 min.	N/A	PG-13
780	godgrewtiredofus.htm	God Grew Tired of Us 	301447	Newmarket	Documentary	12/1/07	1 hrs. 29 min.	N/A	PG
781	goforit.htm	Go For It 	180237	Lionsgate	Comedy / Drama	13/5/11	1 hrs. 30 min.	N/A	PG-13
782	goingthedistance10.htm	Going the Distance 	17804299	Warner Bros. (New Line)	Romantic Comedy	3/9/10	1 hrs. 37 min.	$32 million	R
783	goldenage.htm	Elizabeth: The Golden Age 	16383509	Universal	Period Drama	12/10/07	1 hrs. 54 min.	N/A	PG-13
784	goldenboys.htm	The Golden Boys 	43600	Roadside Attractions	Comedy	17/4/09	1 hrs. 37 min.	N/A	PG
785	goldencompass.htm	The Golden Compass 	70107728	New Line	Fantasy	7/12/07	1 hrs. 53 min.	$180 million	PG-13
786	goldendoor.htm	The Golden Door 	1070769	Miramax	Foreign	25/5/07	2 hrs. 0 min.	N/A	PG-13
787	gomorrah.htm	Gomorrah 	1579146	IFC	Foreign	19/12/08	2 hrs. 15 min.	N/A	Unrated
788	gonebabygone.htm	Gone Baby Gone 	20300218	Miramax	Drama / Thriller	19/10/07	1 hrs. 54 min.	$19 million	R
789	gonzo.htm	Gonzo 	1252100	Magnolia	Documentary	4/7/08	1 hrs. 58 min.	N/A	R
790	good08.htm	Good 	27276	ThinkFilm	Drama	31/12/08	1 hrs. 31 min.	N/A	R
791	goodbyesolo.htm	Goodbye Solo 	870781	Roadside Attractions	Drama	27/3/09	1 hrs. 31 min.	N/A	R
792	gooddick.htm	Good Dick 	27595	Abramorama	Drama	10/10/08	1 hrs. 26 min.	N/A	R
793	goodgerman.htm	The Good German 	1308696	Warner Bros.	War Drama	15/12/06	1 hrs. 48 min.	N/A	R
794	goodguy.htm	The Good Guy 	100688	Roadside Attractions	Romantic Comedy	19/2/10	1 hrs. 30 min.	$10 million	R
795	goodhair.htm	Good Hair 	4157223	Roadside Attractions	Documentary	9/10/09	1 hrs. 35 min.	N/A	PG-13
796	goodluckchuck.htm	Good Luck Chuck 	35017297	Lionsgate	Romantic Comedy	21/9/07	1 hrs. 36 min.	N/A	R
797	goodneighbors.htm	Good Neighbors 	7072	Magnolia	Comedy Thriller	29/7/11	1 hrs. 38 min.	N/A	R
798	goodnight.htm	The Good Night 	22441	Yari Film Group	Fantasy Drama	5/10/07	1 hrs. 33 min.	N/A	R
799	goodsdonready.htm	"The Goods: Live Hard, Sell Hard "	15122676	Paramount Vantage	Comedy	14/8/09	1 hrs. 29 min.	$10 million	R
800	goodshepherd.htm	The Good Shepherd 	59952835	Universal	Action Thriller	22/12/06	2 hrs. 40 min.	N/A	R
801	goodyear.htm	A Good Year 	7459300	Fox	Romance	10/11/06	1 hrs. 58 min.	$35 million	PG-13
802	goyasghosts.htm	Goya's Ghosts 	1000626	Samuel Goldwyn	Historical Drama	20/7/07	1 hrs. 54 min.	N/A	R
803	gracecard.htm	The Grace Card 	2430735	Samuel Goldwyn	Drama	25/2/11	1 hrs. 30 min.	N/A	PG-13
804	graceisgone.htm	Grace Is Gone 	50899	Weinstein Company	Drama	7/12/07	1 hrs. 30 min.	N/A	PG-13
805	gracie.htm	Gracie 	2956339	Picturehouse	Sports Drama	1/6/07	1 hrs. 35 min.	$9 million	PG-13
806	grand.htm	The Grand 	115879	Anchor Bay Films	Comedy	21/3/08	1 hrs. 44 min.	N/A	R
807	grantorino.htm	Gran Torino 	148095302	Warner Bros.	Action Drama	12/12/08	1 hrs. 56 min.	$33 million	R
808	grantparker09.htm	Did You Hear About the Morgans? 	29580087	Sony / Columbia	Romantic Comedy	18/12/09	1 hrs. 43 min.	$58 million	PG-13
809	graymatters.htm	Gray Matters 	71561	Yari Film Group	Romantic Comedy	23/2/07	1 hrs. 35 min.	N/A	PG-13
810	grbavica.htm	Grbavica: The Land of My Dreams 	43460	Strand	Foreign	16/2/07	1 hrs. 30 min.	N/A	Unrated
811	greasesingalong.htm	Grease 	365802	Paramount	Musical	8/7/10	1 hrs. 50 min.	N/A	PG-13
812	greatbuckhoward.htm	The Great Buck Howard 	750587	Magnolia	Comedy / Drama	20/3/09	1 hrs. 27 min.	N/A	PG
813	greatdebaters.htm	The Great Debaters 	30236407	MGM (Weinstein)	Drama	25/12/07	2 hrs. 3 min.	N/A	PG-13
814	greatestmovieeversold.htm	POM Wonderful Presents: The Greatest Movie Ever Sold 	638476	Sony Classics	Documentary	22/4/11	1 hrs. 30 min.	$1.8 million	PG-13
815	greatnewwonderful.htm	The Great New Wonderful 	150142	First Independent Pictures	Comedy	23/6/06	1 hrs. 27 min.	"$500,000 "	R
816	greatworldofsound.htm	Great World of Sound 	22011	Magnolia	Comedy	14/9/07	1 hrs. 46 min.	N/A	R
817	greenberg.htm	Greenberg 	4234170	Focus Features	Comedy / Drama	19/3/10	1 hrs. 47 min.	N/A	R
818	greenhornet.htm	The Green Hornet 	98780042	Sony / Columbia	Action / Adventure	14/1/11	1 hrs. 48 min.	$120 million	PG-13
819	greenlantern.htm	Green Lantern 	116601172	Warner Bros.	Action / Adventure	17/6/11	1 hrs. 45 min.	$200 million	PG-13
820	greenzone.htm	Green Zone 	35053660	Universal	Thriller	12/3/10	1 hrs. 55 min.	$100 million	R
821	greetingsfromtheshore.htm	Greetings from the Shore 	96314	Freestyle Releasing	Drama	12/9/08	1 hrs. 56 min.	N/A	R
822	gridirongang.htm	Gridiron Gang 	38432823	Sony / Columbia	Sports Drama	15/9/06	2 hrs. 0 min.	$30 million	PG-13
823	grindhouse.htm	Grindhouse 	25037897	Weinstein / Dimension	Horror	6/4/07	3 hrs. 11 min.	$67 million	R
824	gringowedding.htm	Gringo Wedding 	26946	Gringo Wedding LLC	Comedy	4/5/07	1 hrs. 45 min.	N/A	R
825	groomsmen.htm	The Groomsmen 	128911	Bauer Martinez Distribution	Comedy	14/7/06	1 hrs. 33 min.	N/A	R
826	grownups.htm	Grown Ups 	162001186	Sony / Columbia	Comedy	25/6/10	1 hrs. 42 min.	$80 million	PG-13
827	grudge2.htm	The Grudge 2 	39143839	Sony / Columbia	Horror	13/10/06	1 hrs. 35 min.	$20 million	PG-13
828	guadalupe.htm	Guadalupe 	848139	Slowhand Cinema	Foreign	8/12/06	1 hrs. 30 min.	N/A	PG
829	guard.htm	The Guard 	5360274	Sony Classics	Comedy Thriller	29/7/11	1 hrs. 36 min.	$6 million	R
830	guardian06.htm	The Guardian 	55011732	Buena Vista	Action Drama	29/9/06	2 hrs. 15 min.	N/A	PG-13
831	guardiansofgahoole.htm	Legend of the Guardians: The Owls of Ga'Hoole 	55675313	Warner Bros.	Animation	24/9/10	1 hrs. 30 min.	$80 million	PG
832	guestofcindysherman.htm	Guest of Cindy Sherman 	27052	Trela Media	Documentary	27/3/09	1 hrs. 28 min.	N/A	Unrated
833	guidetorecognizingyoursaints.htm	A Guide to Recognizing Your Saints 	517809	First Look	Drama	29/9/06	1 hrs. 38 min.	N/A	R
834	gulliverstravels.htm	Gulliver's Travels 	42779261	Fox	Adventure Comedy	25/12/10	1 hrs. 25 min.	$112 million	PG
835	gunhillroad.htm	Gun Hill Road 	148994	Motion Film Group	Drama	5/8/11	1 hrs. 26 min.	N/A	R
836	guru07.htm	Guru 	2096000	AdLabs	Foreign	12/1/07	2 hrs. 46 min.	N/A	Unrated
837	guyandmadeline.htm	Guy and Madeline on a Park Bench 	NA	Variance Films	Music Drama	5/11/10	1 hrs. 22 min.	N/A	Unrated
838	guzaarish.htm	Guzaarish 	1017335	UTV Communications	Foreign	19/11/10	2 hrs. 15 min.	N/A	Unrated
839	gypsycaravan.htm	Gypsy Caravan 	442936	Shadow Dist.	Documentary	19/1/07	1 hrs. 50 min.	N/A	Unrated
840	hairspray07.htm	Hairspray 	118871849	New Line	Musical	20/7/07	1 hrs. 47 min.	N/A	PG
841	halfnelson.htm	Half Nelson 	2697938	ThinkFilm	Drama	11/8/06	1 hrs. 47 min.	N/A	R
842	halloween07.htm	Halloween 	58272029	MGM (Weinstein)	Horror	31/8/07	1 hrs. 49 min.	N/A	R
843	halloween209.htm	Halloween II 	33392973	Weinstein / Dimension	Horror	28/8/09	1 hrs. 41 min.	$15 million	R
844	hallpass.htm	Hall Pass 	45060734	Warner Bros. (New Line)	Comedy	25/2/11	1 hrs. 38 min.	$36 million	R
845	hamlet2.htm	Hamlet 2 	4886216	Focus Features	Comedy	22/8/08	1 hrs. 32 min.	$9 million	R
846	hammer.htm	The Hammer 	443591	International Film Circuit	Sports Comedy	21/3/08	1 hrs. 28 min.	N/A	R
847	hancock.htm	Hancock 	227946274	Sony / Columbia	Fantasy Drama	2/7/08	1 hrs. 32 min.	$150 million	PG-13
848	hangover.htm	The Hangover 	277322503	Warner Bros.	Comedy	5/6/09	1 hrs. 36 min.	$35 million	R
849	hangover2.htm	The Hangover Part II 	254464305	Warner Bros.	Comedy	26/5/11	1 hrs. 42 min.	$80 million	R
850	hanna.htm	Hanna 	40259119	Focus Features	Adventure	8/4/11	1 hrs. 51 min.	$30 million	PG-13
851	hannahmontanaconcert.htm	Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour 	65281781	Buena Vista	Concert	1/2/08	1 hrs. 14 min.	N/A	G
852	hannahmontanamovie.htm	Hannah Montana The Movie 	79576189	Buena Vista	Family Comedy	10/4/09	1 hrs. 32 min.	N/A	G
853	hannahtakesthestairs.htm	Hannah Takes the Stairs 	22815	IFC	Drama	22/8/07	1 hrs. 23 min.	N/A	Unrated
854	hannibalrising.htm	Hannibal Rising 	27670986	MGM (Weinstein)	Thriller	9/2/07	1 hrs. 57 min.	N/A	R
855	happening.htm	The Happening 	64506874	Fox	Thriller	13/6/08	1 hrs. 31 min.	$48 million	R
856	happilyneverafter.htm	Happily N'Ever After 	15589393	Lionsgate	Animation	5/1/07	1 hrs. 27 min.	N/A	PG
857	happyfeet.htm	Happy Feet 	198000317	Warner Bros.	Animation	17/11/06	1 hrs. 48 min.	$100 million	PG
858	happygolucky.htm	Happy-Go-Lucky 	3512016	Miramax	Comedy / Drama	10/10/08	1 hrs. 58 min.	N/A	R
859	happytears.htm	Happy Tears 	22464	Roadside Attractions	Drama	19/2/10	1 hrs. 35 min.	N/A	R
860	happythankyoumoreplease.htm	HappyThankYouMorePlease 	216110	Anchor Bay Films	Romantic Comedy	4/3/11	1 hrs. 34 min.	N/A	R
861	happyvalley.htm	Happy Valley 	67665	Stone Five Studios	Documentary	28/3/08	1 hrs. 30 min.	N/A	PG-13
862	hard10.htm	She's Out of My League 	32010860	Paramount	Romantic Comedy	12/3/10	1 hrs. 44 min.	$20 million	R
863	harimayabridge.htm	The Harimaya Bridge 	54473	Eleven Arts	Drama	12/3/10	2 hrs. 0 min.	N/A	Unrated
864	haroldandkumar2.htm	Harold and Kumar Escape from Guantanamo Bay 	38108728	Warner Bros. (New Line)	Comedy	25/4/08	1 hrs. 42 min.	$12 million	R
865	harrybrown.htm	Harry Brown 	1818681	Samuel Goldwyn	Crime Thriller	30/4/10	1 hrs. 43 min.	$7.3 million	R
866	harrypotter5.htm	Harry Potter and the Order of the Phoenix 	292004738	Warner Bros.	Fantasy	11/7/07	2 hrs. 19 min.	$150 million	PG-13
